id	label	reason	evidence	queue	priority_score	organism	n_files_total	n_raw	raw_extensions	acquisition_mode	quant_mode	instruments	has_pride_metadata_file	has_deposited_sdrf	metadata_filenames	design_complexity	estimated_sdrf_rows	templates	publication	already_annotated	notes
PXD059240	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059240; files/all n=16	Q0	8	Homo sapiens (human)	16	14	raw	DIA	LFQ	Orbitrap Astral	yes	yes	sdrf.tsv	moderate	14	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: sdrf.tsv
PXD059495	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059495; files/all n=15	Q0	8	Homo sapiens (human)	15	12	d.zip;raw	unknown	unknown	timsTOF Pro 2	yes	yes	sdrf-AMO1-PhoX-cell-line.sdrf	simple	12	ms-proteomics;human	none_in_pride	no	deposited: sdrf-AMO1-PhoX-cell-line.sdrf
PXD060108	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD060108; files/all n=27	Q0	8	Arabidopsis thaliana (mouse-ear cress)	27	22	raw	DDA	LFQ	Q Exactive	yes	yes	sdrf-plants_MKIP1.sdrf.tsv	moderate	22	ms-proteomics;plants	none_in_pride	no	deposited: sdrf-plants_MKIP1.sdrf.tsv
PXD060466	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD060466; files/all n=12	Q0	8	Zobellia galactanivorans	12	3	raw	DDA	unknown	Q Exactive	yes	yes	sdrf.txt	simple	3	ms-proteomics	none_in_pride	no	deposited: sdrf.txt
PXD060867	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD060867; files/all n=19	Q0	8	Escherichia coli;Homo sapiens (human)	19	14	raw	DDA	LFQ	Orbitrap Eclipse	yes	yes	SDRF.xlsx	moderate	14	ms-proteomics	none_in_pride	no	deposited: SDRF.xlsx
PXD060982	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD060982; files/all n=19	Q0	8	Mus musculus (mouse)	19	8	raw	DDA	unknown	Orbitrap Fusion Lumos	yes	yes	INSERM_00020375_QualSummary_3.sdrf	simple	8	ms-proteomics;vertebrates	none_in_pride	no	deposited: INSERM_00020375_QualSummary_3.sdrf
PXD061081	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061081; files/all n=19	Q0	8	Rattus norvegicus (rat)	19	13	raw	DDA	LFQ	LTQ Orbitrap Elite	yes	yes	sdrf-rat-brain.tsv	moderate	13	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf-rat-brain.tsv
PXD061586	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061586; files/all n=11	Q0	8	Homo sapiens (human)	11	8	raw	DDA	unknown	Q Exactive HF	yes	yes	SDRF_MSC1824.xlsx	simple	8	ms-proteomics;human	none_in_pride	no	deposited: SDRF_MSC1824.xlsx
PXD062195	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062195; files/all n=14	Q0	8	Homo sapiens (human)	14	6	raw	DDA	unknown	Orbitrap Exploris 480	yes	yes	sdrf.tsv	simple	6	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD062219	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062219; files/all n=29	Q0	8	Cereibacter sphaeroides;Bacteria	29	9	raw	DDA	TMT/iTRAQ/SILAC	Q Exactive	yes	yes	sdrf.xlsx	simple	9	ms-proteomics	none_in_pride	no	deposited: sdrf.xlsx
PXD062518	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062518; files/all n=5	Q0	8	Homo sapiens (human)	5	2	raw	unknown	unknown	LTQ Orbitrap Elite	yes	yes	SDRF.xlsx	simple	2	ms-proteomics;human	none_in_pride	no	deposited: SDRF.xlsx
PXD063351	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD063351; files/all n=20	Q0	8	Mus musculus (mouse)	20	17	d.zip	DIA	LFQ	timsTOF HT	yes	yes	SDRF.tsv	moderate	17	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	deposited: SDRF.tsv
PXD063595	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD063595; files/all n=29	Q0	8	Homo sapiens (human)	29	24	raw	DIA	LFQ	Orbitrap Astral	yes	yes	sdrf-cell-line.sdrf.tsv;sdrf-human.sdrf.tsv	moderate	24	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: sdrf-cell-line.sdrf.tsv;sdrf-human.sdrf.tsv
PXD063758	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD063758; files/all n=25	Q0	8	Brucella melitensis b115	25	6	raw	DDA	unknown	Q Exactive	yes	yes	SDRF.xlsx	simple	6	ms-proteomics	none_in_pride	no	deposited: SDRF.xlsx
PXD064206	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD064206; files/all n=40	Q0	8	Candida albicans (yeast)	40	23	raw	DDA	LFQ	Orbitrap Exploris 240	yes	yes	SDRF.tsv	moderate	23	ms-proteomics	none_in_pride	no	deposited: SDRF.tsv
PXD064689	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD064689; files/all n=22	Q0	8	Methanosarcina mazei go1	22	17	raw	DIA	LFQ	Orbitrap Exploris 480	yes	yes	sdrf.tsv	moderate	17	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: sdrf.tsv
PXD065297	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065297; files/all n=24	Q0	8	Panthera tigris (tiger);Panthera leo (lion);Panthera spelaea	24	10	raw	DDA	unknown	Orbitrap Exploris 480	yes	yes	sdrf-vertebrates.txt	simple	10	ms-proteomics	none_in_pride	no	deposited: sdrf-vertebrates.txt
PXD065382	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065382; files/all n=60	Q0	8	Homo sapiens (human)	60	14	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	yes	sdrf-cell-line.sdrf.tsv	moderate	14	ms-proteomics;human	none_in_pride	no	deposited: sdrf-cell-line.sdrf.tsv
PXD066622	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066622; files/all n=29	Q0	8	Homo sapiens (human)	29	24	raw	DDA	LFQ	Orbitrap Exploris 480;Q Exactive HF	yes	yes	sdrf.tsv	moderate	24	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD066718	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066718; files/all n=23	Q0	8	Homo sapiens (human)	23	18	raw	DIA	LFQ	Orbitrap Astral Zoom;Orbitrap Astral	yes	yes	sdrf-500-300SPD.sdrf.xlsx	moderate	18	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	deposited: sdrf-500-300SPD.sdrf.xlsx
PXD066865	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066865; files/all n=20	Q0	8	Enterocloster citroniae;Enterocloster hominis (ex hitch et al. 2024);Enterocloster asparagiformis;Bacteria	20	4	raw	unknown	unknown	Orbitrap Fusion	yes	yes	sdrf-invertebrates.sdrf.tsv	simple	4	ms-proteomics	none_in_pride	no	deposited: sdrf-invertebrates.sdrf.tsv
PXD067317	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067317; files/all n=26	Q0	8	Homo sapiens (human)	26	24	raw	DIA	LFQ	Orbitrap Astral Zoom;Orbitrap Astral	yes	yes	sdrf-50SPD.sdrf.xlsx	moderate	24	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	deposited: sdrf-50SPD.sdrf.xlsx
PXD069014	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069014; files/all n=10	Q0	8	Arabidopsis thaliana (mouse-ear cress)	10	6	raw	unknown	unknown	Q Exactive	yes	yes	SDRF.tsv	simple	6	ms-proteomics;plants	none_in_pride	no	deposited: SDRF.tsv
PXD069282	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069282; files/all n=20	Q0	8	Mus musculus (mouse)	20	6	raw	unknown	TMT/iTRAQ/SILAC	Q Exactive HF-X	yes	yes	sdrf.tsv	simple	6	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf.tsv
PXD070583	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070583; files/all n=20	Q0	8	Galdieria sulphuraria	20	15	d.zip	DIA	LFQ	Q Exactive HF	yes	yes	GS_secretome.sdrf.tsv	moderate	15	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: GS_secretome.sdrf.tsv
PXD071585	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071585; files/all n=44	Q0	8	Equus caballus (horse)	44	16	d.zip	DIA	LFQ	timsTOF SCP	yes	yes	sdrf.tsv	moderate	16	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: sdrf.tsv
PXD073444	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073444; files/all n=30	Q0	8	Apis mellifera (honeybee)	30	12	raw	DDA	unknown	Q Exactive HF	yes	yes	PXD073444.sdrf.tsv	simple	12	ms-proteomics;invertebrates	none_in_pride	no	deposited: PXD073444.sdrf.tsv
PXD073612	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073612; files/all n=36	Q0	8	Homo sapiens (human)	36	18	raw	DDA	LFQ	Orbitrap Ascend;Orbitrap Exploris 480	yes	yes	sdrf-default.sdrf.csv	moderate	18	ms-proteomics;human;cell-lines	none_in_pride	no	deposited: sdrf-default.sdrf.csv
PXD073641	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073641; files/all n=41	Q0	8	Naja sp.;Trimeresurus	41	18	raw	DIA	LFQ	Q Exactive HF	yes	yes	sdrf-default_VenomProteome-Napat.xlsx	moderate	18	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: sdrf-default_VenomProteome-Napat.xlsx
PXD077362	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077362; files/all n=23	Q0	8	Homo sapiens (human)	23	20	raw	DIA	LFQ	orbitrap	yes	yes	SDRF_HDF_repregrammed_DCs_3_DIA.txt	moderate	20	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: SDRF_HDF_repregrammed_DCs_3_DIA.txt
PXD077887	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077887; files/all n=31	Q0	8	Homo sapiens (human)	31	6	raw	unknown	unknown	Orbitrap Eclipse	yes	yes	sdrf.tsv	simple	6	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD081190	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD081190; files/all n=53	Q0	8	Dictyostelium discoideum (slime mold);Geobacillus stearothermophilus;Ligilactobacillus murinus;Bacillus mojavensis	53	11	raw	DDA	unknown	Q Exactive HF-X;Orbitrap Exploris 480	yes	yes	sdrf.tsv	simple	11	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD023388	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD023388; files/all n=50	Q0	7	Rattus norvegicus (rat)	50	44	raw	DDA	LFQ	Q Exactive	yes	yes	SDRF.txt	moderate	44	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF.txt
PXD024305	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD024305; files/all n=33	Q0	7	Saccharomyces cerevisiae (baker's yeast);Homo sapiens (human)	33	27	raw	DDA	LFQ	LTQ Orbitrap Velos	yes	yes	sdrf.tsv	moderate	27	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD031455	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD031455; files/all n=83	Q0	7	Homo sapiens (human)	83	28	raw	DDA	LFQ	Orbitrap Eclipse	yes	yes	SDRF.tsv.txt	moderate	28	ms-proteomics;human;cell-lines	none_in_pride	no	deposited: SDRF.tsv.txt
PXD033871	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD033871; files/all n=33	Q0	7	Homo sapiens (human)	33	30	raw	DIA	LFQ	Q Exactive HF	yes	yes	SDRF.tsv	moderate	30	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: SDRF.tsv
PXD036392	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD036392; files/all n=110	Q0	7	Sparus aurata	110	36	raw	DDA	LFQ	Q Exactive	yes	yes	SDRF_FileLiverShotgun.txt	moderate	36	ms-proteomics	none_in_pride	no	deposited: SDRF_FileLiverShotgun.txt
PXD040190	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD040190; files/all n=64	Q0	7	Apis mellifera (honeybee)	64	28	raw	DDA	LFQ	LTQ Orbitrap Elite	yes	yes	sdrf-origin.tsv	moderate	28	ms-proteomics;invertebrates	none_in_pride	no	deposited: sdrf-origin.tsv
PXD040358	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD040358; files/all n=37	Q0	7	Mus musculus (mouse)	37	34	d.zip	DIA	LFQ	timsTOF Pro	yes	yes	SDRF-22022023.txt	moderate	34	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	deposited: SDRF-22022023.txt
PXD041174	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD041174; files/all n=38	Q0	7	Homo sapiens (human)	38	35	raw	DDA	LFQ	Orbitrap Fusion	yes	yes	SDRF.xlsx	moderate	35	ms-proteomics;human	none_in_pride	no	deposited: SDRF.xlsx
PXD041310	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD041310; files/all n=114	Q0	7	Mus musculus (mouse)	114	36	raw	DDA	LFQ	Orbitrap Eclipse	yes	yes	SDRF_FP.txt;SDRF_PSSH.tsv	moderate	36	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF_FP.txt;SDRF_PSSH.tsv
PXD041327	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD041327; files/all n=85	Q0	7	Mus musculus (mouse)	85	27	raw	DDA	LFQ	Q Exactive HF-X	yes	yes	sdrf.tsv	moderate	27	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf.tsv
PXD041681	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD041681; files/all n=51	Q0	7	Homo sapiens (human)	51	43	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	yes	SDRF.tsv	moderate	43	ms-proteomics;human	none_in_pride	no	deposited: SDRF.tsv
PXD041899	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD041899; files/all n=37	Q0	7	Homo sapiens (human)	37	34	raw	DDA	LFQ	Q Exactive HF	yes	yes	sdrf.tsv	moderate	34	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD042336	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD042336; files/all n=140	Q0	7	Acinetobacter baumannii a424;Bacteria	140	46	d.zip	DDA	LFQ	timsTOF Pro 2	yes	yes	sdrf.tsv	moderate	46	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD042946	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD042946; files/all n=69	Q0	7	Human gut metagenome;Homo sapiens (human)	69	30	raw	DDA	LFQ	Orbitrap Exploris 480	yes	yes	sdrf.tsv	moderate	30	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD046156	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD046156; files/all n=45	Q0	7	Pseudomonas brenneri;Bacillus thuringiensis	45	35	raw	DDA	LFQ	Q Exactive	yes	yes	SDRF_metadata_Kalundborg.txt	moderate	35	ms-proteomics	none_in_pride	no	deposited: SDRF_metadata_Kalundborg.txt
PXD046268	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD046268; files/all n=51	Q0	7	Mus musculus (mouse)	51	38	raw	DDA	LFQ	Q Exactive HF	yes	yes	sdrf.txt	moderate	38	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf.txt
PXD046591	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD046591; files/all n=65	Q0	7	Mycobacterium smegmatis mc2 51	65	48	raw	DDA	LFQ	LTQ Orbitrap Elite	yes	yes	sdrf-fractions.tsv	moderate	48	ms-proteomics	none_in_pride	no	deposited: sdrf-fractions.tsv
PXD046983	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD046983; files/all n=225	Q0	7	Mus musculus (mouse)	225	44	wiff	DIA	LFQ	ZenoTOF 7600	yes	yes	PXD046983.sdrf.tsv	moderate	44	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	deposited: PXD046983.sdrf.tsv
PXD047766	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD047766; files/all n=35	Q0	7	Homo sapiens (human)	35	32	raw	DIA	LFQ	Orbitrap Fusion Lumos	yes	yes	sdrfOVS.txt	moderate	32	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: sdrfOVS.txt
PXD048079	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD048079; files/all n=57	Q0	7	Mus musculus (mouse)	57	26	raw	DDA	LFQ	Orbitrap Eclipse	yes	yes	SDRF_DS_PSSH.tsv;DS_total_proteome_SDRF.tsv	moderate	26	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF_DS_PSSH.tsv;DS_total_proteome_SDRF.tsv
PXD048340	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD048340; files/all n=36	Q0	7	Homo sapiens (human)	36	29	raw.zip	DIA	LFQ	Synapt MS	yes	yes	SDRF.xlsx	moderate	29	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: SDRF.xlsx
PXD048806	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD048806; files/all n=66	Q0	7	Homo sapiens (human)	66	21	raw	unknown	LFQ	Q Exactive Plus	yes	yes	annotation_rev1.sdrf.txt	moderate	21	ms-proteomics;human	none_in_pride	no	deposited: annotation_rev1.sdrf.txt
PXD048928	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD048928; files/all n=110	Q0	7	Dineutus hornii;Dineutus discolor;Orectochilus villosus;Dineutus nigrior;Dineutus ciliatus;Dineutus assimilis	110	48	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	yes	sdrf_proteomes_whirligigSpermatostyles.tsv	moderate	48	ms-proteomics	none_in_pride	no	deposited: sdrf_proteomes_whirligigSpermatostyles.tsv
PXD049375	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD049375; files/all n=49	Q0	7	Drosophila melanogaster (fruit fly)	49	40	raw	DDA	LFQ	Q Exactive	yes	yes	sdrf.tsv	moderate	40	ms-proteomics;invertebrates	none_in_pride	no	deposited: sdrf.tsv
PXD050212	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD050212; files/all n=62	Q0	7	Homo sapiens (human);Mus musculus (mouse)	62	19	raw	unknown	LFQ	LTQ Orbitrap Velos	yes	yes	SDRF.tsv	moderate	19	ms-proteomics	none_in_pride	no	deposited: SDRF.tsv
PXD050553	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD050553; files/all n=31	Q0	7	Arabidopsis thaliana (mouse-ear cress)	31	17	raw	unknown	LFQ	LTQ Orbitrap	yes	yes	SDRF_pollen_mito.txt	moderate	17	ms-proteomics;plants	none_in_pride	no	deposited: SDRF_pollen_mito.txt
PXD050661	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD050661; files/all n=36	Q0	7	Bos taurus (bovine)	36	25	raw	DIA	LFQ	Orbitrap Exploris 480	yes	yes	SDRF.tsv	moderate	25	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	deposited: SDRF.tsv
PXD051022	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD051022; files/all n=40	Q0	7	Mus musculus (mouse)	40	36	d.zip	DIA	LFQ	timsTOF HT	yes	yes	SDRF.tsv	moderate	36	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	deposited: SDRF.tsv
PXD051376	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD051376; files/all n=64	Q0	7	Homo sapiens (human)	64	30	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	yes	SDRF.tsv	moderate	30	ms-proteomics;human	none_in_pride	no	deposited: SDRF.tsv
PXD052504	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD052504; files/all n=63	Q0	7	Xanthium strumarium	63	30	wiff	DIA	LFQ	TripleTOF 5600	yes	yes	SDRF.xlsx	moderate	30	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: SDRF.xlsx
PXD052706	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD052706; files/all n=41	Q0	7	Cricetulus griseus (chinese hamster) (cricetulus barabensis griseus)	41	30	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	yes	SDRF.xlsx	moderate	30	ms-proteomics;cell-lines	none_in_pride	no	deposited: SDRF.xlsx
PXD052831	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD052831; files/all n=33	Q0	7	Homo sapiens (human)	33	30	raw	DDA	LFQ	Q Exactive HF	yes	yes	SDRF.txt	moderate	30	ms-proteomics;human	none_in_pride	no	deposited: SDRF.txt
PXD054062	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD054062; files/all n=46	Q0	7	Homo sapiens (human)	46	41	raw	DIA	LFQ	Orbitrap Fusion Lumos;Orbitrap Exploris 240	yes	yes	SDRF_paper.xlsx	moderate	41	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: SDRF_paper.xlsx
PXD056299	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD056299; files/all n=27	Q0	7	Homo sapiens (human)	27	24	raw	unknown	LFQ	LTQ Orbitrap	yes	yes	sdrf-cell-line.sdrf.tsv	moderate	24	ms-proteomics;human	none_in_pride	no	deposited: sdrf-cell-line.sdrf.tsv
PXD057299	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD057299; files/all n=35	Q0	7	Homo sapiens (human)	35	32	raw	DDA	LFQ	Dionex instrument model;Q Exactive	yes	yes	SDRF_PCF_Proteomics.txt	moderate	32	ms-proteomics;human	none_in_pride	no	deposited: SDRF_PCF_Proteomics.txt
PXD058169	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058169; files/all n=38	Q0	7	Rattus norvegicus (rat)	38	36	raw	DIA	LFQ	Orbitrap Fusion Lumos	yes	yes	SDRF.tsv	moderate	36	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	deposited: SDRF.tsv
PXD058727	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058727; files/all n=35	Q0	7	Homo sapiens (human)	35	30	raw	DDA	LFQ	Orbitrap Exploris 480	yes	yes	SDRF.sdrf.tsv	moderate	30	ms-proteomics;human	none_in_pride	no	deposited: SDRF.sdrf.tsv
