id	label	reason	evidence	queue	priority_score	organism	n_files_total	n_raw	raw_extensions	acquisition_mode	quant_mode	instruments	has_pride_metadata_file	has_deposited_sdrf	metadata_filenames	design_complexity	estimated_sdrf_rows	templates	publication	already_annotated	notes
PXD067901	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067901; files/all n=13	Q2	8	Homo sapiens (human)	13	6	wiff	DIA	LFQ	TripleTOF 6600	no	no	rawdata.csv	simple	6	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD067989	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067989; files/all n=8	Q2	8	Mus musculus (mouse)	8	6	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt	simple	6	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068063	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068063; files/all n=23	Q0	8	Homo sapiens (human);Sus scrofa domesticus (domestic pig)	23	19	d.zip;raw	DIA	LFQ	timsTOF HT;Q Exactive HF	yes	yes	KAK386_SDRF_PRIDE.xlsx	moderate	19	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: KAK386_SDRF_PRIDE.xlsx
PXD068090	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068090; files/all n=11	Q2	8	Homo sapiens (human)	11	6	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	report.pg_matrix.tsv;checksum.txt;report.pg_matrix_noContam.tsv	simple	6	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068152	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068152; files/all n=14	Q2	8	Mesocestoides corti;Mus musculus (mouse)	14	6	raw	DIA	LFQ	Orbitrap Ascend	no	no	checksum.txt;20250319_Mikes_1744_parasite.xlsx;20250317_Mikes_1744-peptides2.xlsx	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068183	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068183; files/all n=13	Q2	8	Homo sapiens (human)	13	12	d.zip	DIA	LFQ	Bruker Daltonics timsTOF series	no	no	TableS1.xlsx	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068303	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068303; files/all n=11	Q2	8	Sus scrofa (pig)	11	9	d.zip	DIA	LFQ	timsTOF Pro 2	no	no	checksum.txt	simple	9	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068305	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068305; files/all n=16	Q2	8	Mus musculus (mouse)	16	8	raw	DIA	LFQ	Q Exactive HF	no	no	Dataset_9_report.pr_matrix.xlsx;Dataset_4_MaxQuantProteinGroups_3T3L1_adipocytes_SubcellularFractionation_100nM_insulin.xlsx;Dataset_9_report.pg_matrix.xlsx	simple	8	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068414	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068414; files/all n=5	Q2	8	Listeria monocytogenes egd	5	1	d.zip	DIA	LFQ	timsTOF Ultra 2	no	no	checksum.txt	simple	1	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068423	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068423; files/all n=46	Q2	8	Leishmania major strain friedlin	46	12	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt;92307-18-report.manifest.txt;92307-18-report.protein_description.tsv	simple	12	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068453	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068453; files/all n=9	Q2	8	Mus musculus (mouse)	9	6	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt	simple	6	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068468	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068468; files/all n=5	Q2	8	Synechococcus sp. m1	5	3	raw	DIA	LFQ	LTQ Orbitrap Velos	no	no	Search.xlsx;checksum.txt	simple	3	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068597	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068597; files/all n=8	Q2	8	Mus musculus (mouse)	8	6	raw	DIA	LFQ	Orbitrap Fusion Lumos	no	no	checksum.txt;report.pg_matrix.tsv	simple	6	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068676	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068676; files/all n=15	Q2	8	Homo sapiens (human)	15	12	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	EV_report.txt;checksum.txt;cell_report.txt	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068773	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068773; files/all n=25	Q2	8	Homo sapiens (human)	25	5	d.zip	DIA	LFQ	Mobilion MBI format;Agilent instrument model	no	no	checksum.txt;20250218_153456_QualQuant-Clean-DirectDIA-Arg10Lys8_Report.csv;DDAratio.csv	simple	5	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068859	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068859; files/all n=16	Q2	8	Cercopithecus aethiops (green monkey) (grivet)	16	6	d.zip	DIA	LFQ	timsTOF HT	no	no	checksum.txt;diaParameters.xlsx;files_description.txt	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068879	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068879; files/all n=14	Q2	8	Homo sapiens (human)	14	12	raw	DIA	LFQ	Orbitrap Ascend	no	no	checksum.txt;202410_hc_wtko_dia24spd_report.pg_matrix.xlsx	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068926	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068926; files/all n=8	Q2	8	Mycobacterium tuberculosis h37rv	8	6	raw	DIA	LFQ	Orbitrap Astral	no	no	report.pr_matrix.tsv;checksum.txt	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD068965	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068965; files/all n=4	Q2	8	Mus musculus (mouse)	4	2	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt	simple	2	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069033	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069033; files/all n=10	Q2	8	Rattus norvegicus (rat)	10	8	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt	simple	8	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069054	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069054; files/all n=8	Q2	8	Homo sapiens (human)	8	5	d.7z	DIA	LFQ	timsTOF Pro 2	no	no	20250907_160237_Spectronaut_results.7z	simple	5	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069140	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069140; files/all n=19	Q2	8	Homo sapiens (human)	19	10	raw	DIA	LFQ	Q Exactive HF	no	no	checksum.txt;HFX7_FFRA23H0004_PeptideGroups.txt;HFX7_FFRA23H0004_Proteins.txt	simple	10	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069190	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069190; files/all n=14	Q2	8	Pseudomonas aeruginosa (strain ucbpp-pa14);Bacteria	14	12	raw	DIA	LFQ	Q Exactive HF	no	no	Spectronaut_052_2024_PRIDE.xlsx	simple	12	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069209	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069209; files/all n=17	Q2	8	Sus scrofa domesticus (domestic pig)	17	1	d.zip	DIA	LFQ	timsTOF Pro 2	no	no	checksum.txt	simple	1	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069218	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069218; files/all n=8	Q2	8	Mus musculus (mouse)	8	6	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	20220131_BG_X009_DIANN_report.pg_matrix.tsv	simple	6	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069285	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069285; files/all n=12	Q2	8	Mus musculus (mouse)	12	10	d.zip	DIA	LFQ	timsTOF fleX	no	no	checksum.txt	simple	10	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069389	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069389; files/all n=18	Q2	8	Mus musculus (mouse)	18	8	d.zip	DIA	LFQ	timsTOF HT	no	no	checksum.txt	simple	8	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069457	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069457; files/all n=8	Q2	8	Arabidopsis thaliana (mouse-ear cress)	8	6	d.zip	DIA	LFQ	timsTOF Pro 2	no	no	checksum.txt	simple	6	ms-proteomics;plants;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069489	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069489; files/all n=14	Q2	8	Homo sapiens (human)	14	12	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069521	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069521; files/all n=631	Q2	8	Haemophilus influenzae;Lacticaseibacillus casei;Faecalibacterium prausnitzii;Prevotella corporis;Bifidobacterium adolescentis;Saccharomyces cerevisiae (baker's yeast);Staphylococcus epidermidis;Aerococcus viridans;Limosilactobacillus fermentum;Enterococcus faecalis (streptococcus faecalis);Bacteroides fragilis;Salmonella enterica subsp. enterica serovar rissen str. 150;Enterobacter cloacae;Roseburia hominis;Klebsiella pneumoniae;Candida albicans (yeast);Escherichia coli;Fusobacterium nucleatum;Clostridioides difficile;Clostridium perfringens;Methanobrevibacter smithii;Streptococcus agalactiae stir-cd-17;Akkermansia muciniphila;Veillonella rogosae	631	1	raw	DIA	LFQ	ZenoTOF 7600+;Orbitrap Astral	no	no	random_reduced_lib_30_report.pg_matrix.tsv;fine_tuned_reduced_lib_replicat_2_80_report.log.txt;fine_tuned_reduced_lib_replicat_3_60_report.manifest.txt	simple	1	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069569	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069569; files/all n=12	Q2	8	Mus musculus (mouse)	12	10	d.zip	DIA	LFQ	timsTOF HT	no	no	checksum.txt	simple	10	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069605	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069605; files/all n=31	Q2	8	Homo sapiens (human)	31	11	d.zip	DIA	LFQ	timsTOF HT	no	no	checksum.txt;250402_ID3KO_summary.xlsx;global2_report.pg_matrix.tsv	simple	11	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069615	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069615; files/all n=42	Q2	8	Homo sapiens (human)	42	12	raw	DIA	LFQ	Orbitrap Astral	no	no	Pres-034_report.pr_matrix.tsv;checksum.txt;Pres-034_report.pg_matrix.tsv	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069673	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069673; files/all n=11	Q2	8	Arabidopsis thaliana (mouse-ear cress)	11	9	raw	DDA	LFQ	Q Exactive Plus	no	no	checksum.txt	simple	9	ms-proteomics;plants	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069734	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069734; files/all n=15	Q2	8	Homo sapiens (human)	15	6	wiff	DIA	LFQ	TripleTOF 6600	no	no	RawSWATHDATA.xlsx;checksum.txt;swath_combined_lib.xlsx	simple	6	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069806	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069806; files/all n=10	Q2	8	Homo sapiens (human)	10	8	raw	DIA	LFQ	Q Exactive HF	no	no	checksum.txt	simple	8	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069854	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069854; files/all n=10	Q2	8	Homo sapiens (human)	10	6	raw	DDA	LFQ	Orbitrap Exploris 480	no	no	NQTGG.txt;checksum.txt;QQTGG.txt	simple	6	ms-proteomics;human	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069889	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069889; files/all n=11	Q2	8	Physcomitrella;Physcomitrella patens subsp. patens (moss)	11	8	raw	DIA	LFQ	Q Exactive HF	no	no	checksum.txt;report.pr_matrix.tsv	simple	8	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069896	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069896; files/all n=14	Q2	8	Homo sapiens (human)	14	12	d.zip	DIA	LFQ	timsTOF Pro	no	no	DiaPASEF_DIA_NN_NoNormalization.csv;checksum.txt	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069942	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069942; files/all n=6	Q2	8	Pseudomonas aeruginosa pao1	6	3	raw	DIA	LFQ	LTQ Orbitrap Elite	no	no	report.pg_matrix.tsv;checksum.txt;report.pr_matrix.tsv	simple	3	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD069948	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069948; files/all n=63	Q0	8	Homo sapiens (human)	63	15	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	yes	sdrf-cell-line.sdrf.tsv	moderate	15	ms-proteomics;human	none_in_pride	no	deposited: sdrf-cell-line.sdrf.tsv
PXD070016	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070016; files/all n=11	Q2	8	Felis chaus	11	9	raw	DIA	LFQ	Q Exactive	no	no	peptide.xls;checksum.txt	simple	9	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070105	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070105; files/all n=5	Q2	8	Pseudomonas aeruginosa pao1	5	2	raw	DIA	LFQ	LTQ Orbitrap Elite	no	no	report.pg_matrix.tsv;report.pr_matrix.tsv;checksum.txt	simple	2	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070119	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070119; files/all n=13	Q1	8	Homo sapiens (human)	13	10	raw	unknown	LFQ	Q Exactive HF-X	yes	no	ORLANDO_PRIDESUBMISSION_METADATA_HFX.xlsx	simple	10	ms-proteomics;human	none_in_pride	no	
PXD070157	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070157; files/all n=21	Q0	8	Mus musculus (mouse)	21	16	raw	DDA	LFQ	Orbitrap Exploris 480	yes	yes	sample_description.sdrf.txt	moderate	16	ms-proteomics;vertebrates	none_in_pride	no	deposited: sample_description.sdrf.txt
PXD070161	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070161; files/all n=13	Q2	8	Plasmodium berghei anka	13	4	d.zip	DDA	LFQ	timsTOF Pro	no	no	checksum.txt	simple	4	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070174	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070174; files/all n=14	Q2	8	Methanobrevibacter olleyae	14	10	raw	DIA	LFQ	Orbitrap Astral	no	no	report.pg_matrix.tsv;checksum.txt;report.pg_Standardized_matrix.tsv	simple	10	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070363	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070363; files/all n=17	Q2	8	Mus musculus (mouse)	17	1	d.zip	DIA	LFQ	timsTOF SCP	no	no	DIA-NN_report.zip	simple	1	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070373	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070373; files/all n=20	Q0	8	Neurospora crassa	20	16	raw	DDA	LFQ	Orbitrap Exploris 240	yes	yes	sdrf.tsv	moderate	16	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD070406	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070406; files/all n=15	Q2	8	Homo sapiens (human)	15	12	raw	DIA	LFQ	Q Exactive Plus	no	no	checksum.txt	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070408	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070408; files/all n=4	Q2	8	Homo sapiens (human)	4	1	raw	DIA	LFQ	Orbitrap Astral	no	no	20250430_122431_G151DP-VG-KC_Report.tsv;checksum.txt	simple	1	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070420	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070420; files/all n=41	Q2	8	Saccharomyces cerevisiae (baker's yeast);Homo sapiens (human)	41	6	wiff	DIA	LFQ	ZenoTOF 7600;timsTOF Ultra	no	no	photip-ciap-ph.log.txt;human-photip-ciap-based.log.txt;photip-ph.log.txt	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070427	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070427; files/all n=3	Q2	8	Homo sapiens (human)	3	1	d.zip	DIA	LFQ	timsTOF Pro	no	no	checksum.txt	simple	1	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070456	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070456; files/all n=13	Q2	8	Rattus rattus (black rat)	13	8	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	PRIDE_3053_Experiment.tsv;3053_report_MBR_forManuscript.log.txt;3053_report_MBR_forManuscript.tsv	simple	8	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070465	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070465; files/all n=24	Q2	8	Schwanniomyces etchellsii	24	10	wiff	DIA	LFQ	TripleTOF 6600+	no	no	checksum.txt;RESULTATS_MO_SWATH_YEAST.xlsx;MO_191030_L_Uniprot_Yeast_FDR__FDR.xlsx	simple	10	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070490	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070490; files/all n=11	Q2	8	Felis chaus	11	9	raw	DIA	LFQ	Q Exactive HF	no	no	search_db.xls;checksum.txt	simple	9	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070506	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070506; files/all n=15	Q2	8	Porphyromonas gingivalis	15	6	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt;GeCon_Report_1071_BGS_Factory_Report_Normal.tsv;GeCon_Report_1071_CP_01_with_unique_iBAQ.tsv	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070529	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070529; files/all n=4	Q2	8	Mus musculus (mouse)	4	1	raw	DDA	LFQ	Q Exactive HF	no	no	checksum.txt;peptides.txt;proteinGroups.txt	simple	1	ms-proteomics;vertebrates	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070554	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070554; files/all n=26	Q2	8	Schwanniomyces etchellsii	26	11	wiff	DIA	LFQ	TripleTOF 6600	no	no	SWATH-OD7_ALL.xlsx;MO_SWATH3_201107_LIBRARY_Uniprot_Yeast_FDR__FDR.xlsx;checksum.txt	simple	11	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070581	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070581; files/all n=25	Q0	8	Homo sapiens (human)	25	20	raw	DIA	LFQ	Orbitrap Fusion Lumos	yes	yes	sdrf-cell-line.sdrf.txt	moderate	20	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	deposited: sdrf-cell-line.sdrf.txt
PXD070583	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070583; files/all n=20	Q0	8	Galdieria sulphuraria	20	15	d.zip	DIA	LFQ	Q Exactive HF	yes	yes	GS_secretome.sdrf.tsv	moderate	15	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: GS_secretome.sdrf.tsv
PXD070596	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070596; files/all n=31	Q2	8	Schwanniomyces etchellsii	31	11	wiff	DIA	LFQ	TripleTOF 6600+	no	no	MO_191030_LIBRARY_SWATH2__FDR.xlsx;checksum.txt;MO_SWATH4_ALL.xlsx	simple	11	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070607	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070607; files/all n=25	Q0	8	Homo sapiens (human)	25	20	d.zip	DIA	LFQ	timsTOF	yes	yes	sdrf.tsv	moderate	20	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	deposited: sdrf.tsv
PXD070642	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070642; files/all n=30	Q2	8	Aspergillus oryzae rib40;Pisum sativum (garden pea)	30	9	raw	DDA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt;combined_protein.tsv	simple	9	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD070766	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070766; files/all n=14	Q2	8	Mycobacterium tuberculosis	14	12	d.zip	DIA	LFQ	Bruker Daltonics timsTOF series	no	no	2563JB_H37Rv_ProteinQuant.xlsx;checksum.txt	simple	12	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
