id	label	reason	evidence	queue	priority_score	organism	n_files_total	n_raw	raw_extensions	acquisition_mode	quant_mode	instruments	has_pride_metadata_file	has_deposited_sdrf	metadata_filenames	design_complexity	estimated_sdrf_rows	templates	publication	already_annotated	notes
PXD038744	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD038744; files/all n=5	Q0	8	Archaea	5	1	raw	DDA	TMT/iTRAQ/SILAC	Orbitrap Fusion Lumos	yes	yes	sdrfile.docx	simple	1	ms-proteomics	none_in_pride	no	deposited: sdrfile.docx
PXD050812	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD050812; files/all n=9	Q0	8	Lepeophtheirus salmonis salmonis	9	1	raw	unknown	unknown	Orbitrap Eclipse	yes	yes	Cem100.sdrf	simple	1	ms-proteomics	none_in_pride	no	deposited: Cem100.sdrf
PXD054332	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD054332; files/all n=5	Q0	8	Homo sapiens (human)	5	1	raw	DDA	unknown	LTQ Orbitrap Elite	yes	yes	CETUXIMABACETYL00001.sdrf.tsv	simple	1	ms-proteomics;human	none_in_pride	no	deposited: CETUXIMABACETYL00001.sdrf.tsv
PXD018682	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD018682; files/all n=12	Q0	8	Homo sapiens (human)	12	2	raw	DDA	unknown	Orbitrap Fusion	yes	yes	sdrf.tsv	simple	2	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD022998	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD022998; files/all n=8	Q0	8	Homo sapiens (human)	8	2	raw	unknown	unknown	Q Exactive HF	yes	yes	SDRF_D133B.tsv	simple	2	ms-proteomics;human;cell-lines	none_in_pride	no	deposited: SDRF_D133B.tsv
PXD031867	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD031867; files/all n=5	Q0	8	Streptococcus thermophilus	5	2	raw	DDA	unknown	Orbitrap Fusion	yes	yes	SDRF_sample4.txt	simple	2	ms-proteomics	none_in_pride	no	deposited: SDRF_sample4.txt
PXD046319	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD046319; files/all n=6	Q0	8	Homo sapiens (human)	6	2	raw	unknown	unknown	LTQ Orbitrap	yes	yes	sdrf.tsv	simple	2	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD054186	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD054186; files/all n=7	Q0	8	Homo sapiens (human)	7	2	raw	DDA	unknown	LTQ Orbitrap Elite	yes	yes	CETUXIMABPTPHS00001.sdrf.tsv	simple	2	ms-proteomics;human	none_in_pride	no	deposited: CETUXIMABPTPHS00001.sdrf.tsv
PXD062518	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062518; files/all n=5	Q0	8	Homo sapiens (human)	5	2	raw	unknown	unknown	LTQ Orbitrap Elite	yes	yes	SDRF.xlsx	simple	2	ms-proteomics;human	none_in_pride	no	deposited: SDRF.xlsx
PXD032788	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD032788; files/all n=7	Q0	8	Mus musculus (mouse)	7	3	raw	DDA	TMT/iTRAQ/SILAC	Q Exactive	yes	yes	SDRF_Optogenetics_Data.txt	simple	3	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF_Optogenetics_Data.txt
PXD047981	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD047981; files/all n=8	Q0	8	Mus musculus (mouse)	8	3	raw	unknown	TMT/iTRAQ/SILAC	Orbitrap Fusion Lumos	yes	yes	sdrf-cell-line.txt	simple	3	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf-cell-line.txt
PXD051408	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD051408; files/all n=21	Q0	8	Eubalaena glacialis	21	3	raw	DDA	unknown	Orbitrap Exploris 480	yes	yes	SDRF.tsv	simple	3	ms-proteomics	none_in_pride	no	deposited: SDRF.tsv
PXD052839	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD052839; files/all n=19	Q0	8	Mus musculus (mouse)	19	3	raw	unknown	unknown	LTQ Orbitrap Velos	yes	yes	SDRF.txt	simple	3	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF.txt
PXD060466	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD060466; files/all n=12	Q0	8	Zobellia galactanivorans	12	3	raw	DDA	unknown	Q Exactive	yes	yes	sdrf.txt	simple	3	ms-proteomics	none_in_pride	no	deposited: sdrf.txt
PXD032791	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD032791; files/all n=24	Q0	8	Homo sapiens (human)	24	4	raw	unknown	TMT/iTRAQ/SILAC	Orbitrap Eclipse	yes	yes	SDRF_experimental_design.tsv	simple	4	ms-proteomics;human	none_in_pride	no	deposited: SDRF_experimental_design.tsv
PXD041354	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD041354; files/all n=14	Q0	8	Homo sapiens (human)	14	4	raw	DDA	TMT/iTRAQ/SILAC	Orbitrap Fusion	yes	yes	SDRF.tsv	simple	4	ms-proteomics;human	none_in_pride	no	deposited: SDRF.tsv
PXD041707	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD041707; files/all n=10	Q0	8	Mycobacterium tuberculosis;Homo sapiens (human)	10	4	raw	unknown	unknown	Orbitrap Fusion Lumos	yes	yes	sdrf.tsv	simple	4	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD041955	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD041955; files/all n=65	Q0	8	Escherichia coli	65	4	raw	DDA	unknown	Orbitrap Eclipse	yes	yes	sdrf.tsv	simple	4	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD066865	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066865; files/all n=20	Q0	8	Enterocloster citroniae;Enterocloster hominis (ex hitch et al. 2024);Enterocloster asparagiformis;Bacteria	20	4	raw	unknown	unknown	Orbitrap Fusion	yes	yes	sdrf-invertebrates.sdrf.tsv	simple	4	ms-proteomics	none_in_pride	no	deposited: sdrf-invertebrates.sdrf.tsv
PXD039580	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD039580; files/all n=12	Q0	8	Homo sapiens (human)	12	6	raw	DIA	TMT/iTRAQ/SILAC	Q Exactive HF	yes	yes	sdrf-silac_Hela_SILAC_benchmark_DDA.txt	simple	6	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: sdrf-silac_Hela_SILAC_benchmark_DDA.txt
PXD040248	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD040248; files/all n=16	Q0	8	Aquifex aeolicus	16	6	raw	DDA	unknown	Q Exactive	yes	yes	SDRF_Lebrun_Guiral.xlsx	simple	6	ms-proteomics	none_in_pride	no	deposited: SDRF_Lebrun_Guiral.xlsx
PXD046605	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD046605; files/all n=10	Q0	8	Chlamydomonas reinhardtii	10	6	raw	DDA	TMT/iTRAQ/SILAC	Orbitrap Fusion Lumos	yes	yes	sdrf.docx	simple	6	ms-proteomics	none_in_pride	no	deposited: sdrf.docx
PXD046638	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD046638; files/all n=14	Q0	8	Desulfovibrio vulgaris str. hildenborough	14	6	raw	DDA	unknown	Q Exactive	yes	yes	SDRF_DesignExperiment_Lebrun.xlsx	simple	6	ms-proteomics	none_in_pride	no	deposited: SDRF_DesignExperiment_Lebrun.xlsx
PXD048514	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD048514; files/all n=23	Q0	8	Enterocloster bolteae atcc baa-613;Bacteria	23	6	raw	unknown	unknown	Orbitrap Fusion	yes	yes	sdrf-eb-dsm-15670.tsv	simple	6	ms-proteomics	none_in_pride	no	deposited: sdrf-eb-dsm-15670.tsv
PXD051470	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD051470; files/all n=57	Q0	8	Mus musculus (mouse)	57	6	raw	DDA	TMT/iTRAQ/SILAC	Orbitrap Fusion Lumos	yes	yes	sdrf.tsv	simple	6	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf.tsv
PXD057602	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD057602; files/all n=11	Q0	8	Sulfolobus islandicus rey15a	11	6	d.zip	DDA	unknown	timsTOF Pro	yes	yes	SDRF.txt	simple	6	ms-proteomics	none_in_pride	no	deposited: SDRF.txt
PXD062195	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062195; files/all n=14	Q0	8	Homo sapiens (human)	14	6	raw	DDA	unknown	Orbitrap Exploris 480	yes	yes	sdrf.tsv	simple	6	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD063758	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD063758; files/all n=25	Q0	8	Brucella melitensis b115	25	6	raw	DDA	unknown	Q Exactive	yes	yes	SDRF.xlsx	simple	6	ms-proteomics	none_in_pride	no	deposited: SDRF.xlsx
PXD069014	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069014; files/all n=10	Q0	8	Arabidopsis thaliana (mouse-ear cress)	10	6	raw	unknown	unknown	Q Exactive	yes	yes	SDRF.tsv	simple	6	ms-proteomics;plants	none_in_pride	no	deposited: SDRF.tsv
PXD069282	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069282; files/all n=20	Q0	8	Mus musculus (mouse)	20	6	raw	unknown	TMT/iTRAQ/SILAC	Q Exactive HF-X	yes	yes	sdrf.tsv	simple	6	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf.tsv
PXD077887	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077887; files/all n=31	Q0	8	Homo sapiens (human)	31	6	raw	unknown	unknown	Orbitrap Eclipse	yes	yes	sdrf.tsv	simple	6	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD033042	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD033042; files/all n=19	Q0	8	Trypanosoma brucei	19	8	raw	unknown	TMT/iTRAQ/SILAC	Q Exactive	yes	yes	sdrf.tsv	simple	8	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD041747	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD041747; files/all n=10	Q0	8	Solanum melongena	10	8	raw	DDA	TMT/iTRAQ/SILAC	Q Exactive	yes	yes	SDRF.tsv	simple	8	ms-proteomics	none_in_pride	no	deposited: SDRF.tsv
PXD052602	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD052602; files/all n=13	Q0	8	Homo sapiens (human)	13	8	raw	DDA	unknown	LTQ Orbitrap Elite	yes	yes	sdrf-human.txt	simple	8	ms-proteomics;human	none_in_pride	no	deposited: sdrf-human.txt
PXD053438	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD053438; files/all n=12	Q0	8	Homo sapiens (human)	12	8	raw	unknown	unknown	Orbitrap Fusion Lumos	yes	yes	sdrf.txt	simple	8	ms-proteomics;human	none_in_pride	no	deposited: sdrf.txt
PXD060982	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD060982; files/all n=19	Q0	8	Mus musculus (mouse)	19	8	raw	DDA	unknown	Orbitrap Fusion Lumos	yes	yes	INSERM_00020375_QualSummary_3.sdrf	simple	8	ms-proteomics;vertebrates	none_in_pride	no	deposited: INSERM_00020375_QualSummary_3.sdrf
PXD061586	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061586; files/all n=11	Q0	8	Homo sapiens (human)	11	8	raw	DDA	unknown	Q Exactive HF	yes	yes	SDRF_MSC1824.xlsx	simple	8	ms-proteomics;human	none_in_pride	no	deposited: SDRF_MSC1824.xlsx
PXD043243	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD043243; files/all n=29	Q0	8	Zea mays (maize)	29	9	raw	unknown	unknown	Q Exactive	yes	yes	sdrf-maize.tsv.txt	simple	9	ms-proteomics;plants	none_in_pride	no	deposited: sdrf-maize.tsv.txt
PXD053214	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD053214; files/all n=20	Q0	8	Nitrosophilus labii	20	9	raw	DDA	unknown	Q Exactive	yes	yes	sdrf-Mino-HRV44.tsv	simple	9	ms-proteomics	none_in_pride	no	deposited: sdrf-Mino-HRV44.tsv
PXD057215	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD057215; files/all n=30	Q0	8	Candidatus kuenenia stuttgartiensis;Bacteria	30	9	raw	unknown	unknown	Orbitrap Fusion	yes	yes	SDRF.sdrf.tsv	simple	9	ms-proteomics	none_in_pride	no	deposited: SDRF.sdrf.tsv
PXD062219	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062219; files/all n=29	Q0	8	Cereibacter sphaeroides;Bacteria	29	9	raw	DDA	TMT/iTRAQ/SILAC	Q Exactive	yes	yes	sdrf.xlsx	simple	9	ms-proteomics	none_in_pride	no	deposited: sdrf.xlsx
PXD039829	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD039829; files/all n=52	Q0	8	Homo sapiens (human)	52	10	raw	DDA	unknown	Thermo Finnigan instrument model	yes	yes	SDRF.xlsx	simple	10	ms-proteomics;human	none_in_pride	no	deposited: SDRF.xlsx
PXD040773	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD040773; files/all n=31	Q0	8	Anncaliia algerae	31	10	raw	unknown	unknown	Q Exactive HF	yes	yes	ID0362_ID0377.sdrf.xlsx	simple	10	ms-proteomics	none_in_pride	no	deposited: ID0362_ID0377.sdrf.xlsx
PXD041308	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD041308; files/all n=14	Q0	8	Danio rerio (zebrafish) (brachydanio rerio)	14	10	raw	DDA	unknown	Orbitrap Fusion	yes	yes	SDRF.tsv	simple	10	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF.tsv
PXD046547	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD046547; files/all n=31	Q0	8	Plasmodium falciparum (isolate 3d7)	31	10	raw	unknown	unknown	Q Exactive	yes	yes	SDRF_sample_to_data_file_format.xlsx	simple	10	ms-proteomics	none_in_pride	no	deposited: SDRF_sample_to_data_file_format.xlsx
PXD048836	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD048836; files/all n=43	Q0	8	Homo sapiens (human)	43	10	raw	DDA	unknown	Velos Plus	yes	yes	SDRF_PROETD.sdrf.tsv	simple	10	ms-proteomics;human;cell-lines	none_in_pride	no	deposited: SDRF_PROETD.sdrf.tsv
PXD048839	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD048839; files/all n=43	Q0	8	Homo sapiens (human)	43	10	raw	DDA	unknown	Q Exactive HF	yes	yes	SDRF_QExHF.sdrf.tsv	simple	10	ms-proteomics;human;cell-lines	none_in_pride	no	deposited: SDRF_QExHF.sdrf.tsv
PXD048840	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD048840; files/all n=43	Q0	8	Homo sapiens (human)	43	10	raw	DDA	unknown	Orbitrap Exploris 480	yes	yes	SDRF_EXII.sdrf.tsv	simple	10	ms-proteomics;human;cell-lines	none_in_pride	no	deposited: SDRF_EXII.sdrf.tsv
PXD053237	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD053237; files/all n=56	Q0	8	Homo sapiens (human)	56	10	raw	unknown	unknown	Q Exactive HF	yes	yes	PXD028605.sdrf.tsv	simple	10	ms-proteomics;human	none_in_pride	no	deposited: PXD028605.sdrf.tsv
PXD065297	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065297; files/all n=24	Q0	8	Panthera tigris (tiger);Panthera leo (lion);Panthera spelaea	24	10	raw	DDA	unknown	Orbitrap Exploris 480	yes	yes	sdrf-vertebrates.txt	simple	10	ms-proteomics	none_in_pride	no	deposited: sdrf-vertebrates.txt
PXD057347	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD057347; files/all n=42	Q0	8	Mus musculus (mouse)	42	11	raw	DDA	unknown	Orbitrap Eclipse;Q Exactive HF	yes	yes	SDRF.sdrf.tsv	simple	11	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF.sdrf.tsv
PXD081190	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD081190; files/all n=53	Q0	8	Dictyostelium discoideum (slime mold);Geobacillus stearothermophilus;Ligilactobacillus murinus;Bacillus mojavensis	53	11	raw	DDA	unknown	Q Exactive HF-X;Orbitrap Exploris 480	yes	yes	sdrf.tsv	simple	11	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD029852	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD029852; files/all n=17	Q0	8	Mus musculus (mouse)	17	12	raw	DDA	TMT/iTRAQ/SILAC	Orbitrap Eclipse	yes	yes	sdrf-vertebrates.tsv	simple	12	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf-vertebrates.tsv
PXD034251	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD034251; files/all n=18	Q0	8	Homo sapiens (human)	18	12	raw	DDA	TMT/iTRAQ/SILAC	Q Exactive HF	yes	yes	sdrf.txt	simple	12	ms-proteomics;human	none_in_pride	no	deposited: sdrf.txt
PXD039578	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD039578; files/all n=19	Q0	8	Homo sapiens (human)	19	12	raw	DIA	TMT/iTRAQ/SILAC	Q Exactive HF	yes	yes	sdrf-silac_Hela_SILAC_benchmark_DIA.txt	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: sdrf-silac_Hela_SILAC_benchmark_DIA.txt
PXD056556	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD056556; files/all n=37	Q0	8	Rattus norvegicus (rat)	37	12	raw	DDA	TMT/iTRAQ/SILAC	Orbitrap Fusion Lumos	yes	yes	ROR2_MG132.sdrf.tsv	simple	12	ms-proteomics;vertebrates	none_in_pride	no	deposited: ROR2_MG132.sdrf.tsv
PXD059495	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059495; files/all n=15	Q0	8	Homo sapiens (human)	15	12	d.zip;raw	unknown	unknown	timsTOF Pro 2	yes	yes	sdrf-AMO1-PhoX-cell-line.sdrf	simple	12	ms-proteomics;human	none_in_pride	no	deposited: sdrf-AMO1-PhoX-cell-line.sdrf
PXD073444	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073444; files/all n=30	Q0	8	Apis mellifera (honeybee)	30	12	raw	DDA	unknown	Q Exactive HF	yes	yes	PXD073444.sdrf.tsv	simple	12	ms-proteomics;invertebrates	none_in_pride	no	deposited: PXD073444.sdrf.tsv
PXD061081	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061081; files/all n=19	Q0	8	Rattus norvegicus (rat)	19	13	raw	DDA	LFQ	LTQ Orbitrap Elite	yes	yes	sdrf-rat-brain.tsv	moderate	13	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf-rat-brain.tsv
PXD053491	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD053491; files/all n=32	Q0	8	Mus musculus (mouse)	32	14	raw	DDA	LFQ	Q Exactive Plus	yes	yes	SDRF.tsv	moderate	14	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF.tsv
PXD059240	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059240; files/all n=16	Q0	8	Homo sapiens (human)	16	14	raw	DIA	LFQ	Orbitrap Astral	yes	yes	sdrf.tsv	moderate	14	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: sdrf.tsv
PXD060867	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD060867; files/all n=19	Q0	8	Escherichia coli;Homo sapiens (human)	19	14	raw	DDA	LFQ	Orbitrap Eclipse	yes	yes	SDRF.xlsx	moderate	14	ms-proteomics	none_in_pride	no	deposited: SDRF.xlsx
PXD065382	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065382; files/all n=60	Q0	8	Homo sapiens (human)	60	14	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	yes	sdrf-cell-line.sdrf.tsv	moderate	14	ms-proteomics;human	none_in_pride	no	deposited: sdrf-cell-line.sdrf.tsv
PXD030129	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD030129; files/all n=18	Q0	8	Homo sapiens (human)	18	15	raw	DDA	LFQ	Q Exactive Plus	yes	yes	sdrf.tsv	moderate	15	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD039927	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD039927; files/all n=63	Q0	8	Diplonema papillatum	63	15	raw	DDA	LFQ	Orbitrap Fusion	yes	yes	IP-SDRF.tsv	moderate	15	ms-proteomics	none_in_pride	no	deposited: IP-SDRF.tsv
PXD042251	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD042251; files/all n=18	Q0	8	Mus musculus (mouse)	18	15	raw	DIA	LFQ	Orbitrap Exploris 480	yes	yes	SDRF_extracellular_DIA.txt	moderate	15	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	deposited: SDRF_extracellular_DIA.txt
PXD049174	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD049174; files/all n=24	Q0	8	Homo sapiens (human)	24	15	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	yes	SDRF.txt	moderate	15	ms-proteomics;human	none_in_pride	no	deposited: SDRF.txt
PXD070583	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070583; files/all n=20	Q0	8	Galdieria sulphuraria	20	15	d.zip	DIA	LFQ	Q Exactive HF	yes	yes	GS_secretome.sdrf.tsv	moderate	15	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: GS_secretome.sdrf.tsv
PXD029669	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD029669; files/all n=22	Q0	8	Streptomyces sp. mbt42;Bacteria	22	16	raw	DDA	LFQ	Q Exactive HF	yes	yes	sdrf.tsv	moderate	16	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD031026	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD031026; files/all n=19	Q0	8	Xanthomonas retroflexus	19	16	raw	DDA	LFQ	Q Exactive HF	yes	yes	SDRF.xlsx	moderate	16	ms-proteomics	none_in_pride	no	deposited: SDRF.xlsx
PXD040247	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD040247; files/all n=22	Q0	8	Pinus nigra	22	16	raw	DDA	LFQ	LTQ Orbitrap Elite	yes	yes	sdrf-pine.tsv	moderate	16	ms-proteomics;cell-lines	none_in_pride	no	deposited: sdrf-pine.tsv
